时间,事件,交路id,公里标,距离,信号,信号机,信号类型,速度,限速,工况,管压,缸压,转速/电流,均缸1,均缸2,其他
2023-06-04 18:42:47,机车工况变化,5,1906,779,,,,49,63,零前牵,600,0,0,,,
2023-06-04 18:42:47,机车工况变化,5,1908,777,,,,49,63,零前,600,0,0,,,
2023-06-04 18:42:47,各通道速度,5,,,,,,50,63,,600,0,0,,,{'speeds': '49;49;49'}
2023-06-04 18:43:00,速度变化,5,2092,593,,,,48,63,,600,0,0,,,
2023-06-04 18:43:11,制式电平变化,5,2227,458,,,,47,63,,600,0,0,,,绝缘节
2023-06-04 18:43:12,限速变化,5,2240,445,,,,46,65,,600,0,0,,,
2023-06-04 18:43:20,速度变化,5,2345,340,,,,44,65,,600,0,0,,,
2023-06-04 18:43:28,限速变化,5,2437,248,,,,43,63,,600,0,0,,,
2023-06-04 18:43:30,限速变化,5,2469,216,,,,42,61,,600,0,0,,,
2023-06-04 18:43:33,限速变化,5,2499,186,,,,41,59,,600,0,0,,,
2023-06-04 18:43:35,机车工况变化,5,2525,160,,,,41,58,非前,600,0,0,,,
2023-06-04 18:43:36,机车工况变化,5,2527,158,,,,41,58,非前牵,600,0,0,,,
2023-06-04 18:43:36,临时限速开始,5,2533,152,,,,41,57,,600,0,0,,,{'命令号': 71324}
2023-06-04 18:43:38,限速变化,5,2557,128,,,,41,55,,600,0,0,,,
2023-06-04 18:43:41,限速变化,5,2585,100,,,,40,53,,600,0,0,,,
2023-06-04 18:43:43,限速变化,5,2612,73,,,,40,51,,600,0,0,,,
2023-06-04 18:43:46,限速变化,5,2638,47,,,,40,49,,600,0,0,,,
2023-06-04 18:43:50,进站,5,2685,1684,双黄,256,进站,39,48,,600,0,0,,,
2023-06-04 18:43:55,机车信号变化,5,2744,1625,白灯,,,39,48,,600,0,0,,,
2023-06-04 18:44:05,进站道岔,5,2849,1520,,,,39,48,,600,0,0,,,
2023-06-04 18:45:07,制式电平变化,5,3498,871,,,,39,48,,600,0,0,,,
2023-06-04 18:45:07,机车信号变化,5,3500,869,绿灯,,,39,48,,600,0,0,,,
2023-06-04 18:45:14,限速变化,5,3577,792,,,,40,65,,600,0,0,,,
2023-06-04 18:45:24,过站中心,5,3695,674,,,,40,65,,600,0,0,,,
2023-06-04 18:45:27,鸣笛开始,5,3725,644,,,,41,65,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:45:28,鸣笛结束,5,3739,630,,,,41,65,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:45:41,速度变化,5,3885,484,,,,43,65,,600,0,0,,,
2023-06-04 18:45:50,速度变化,5,4000,369,,,,45,65,,600,0,0,,,
2023-06-04 18:46:00,速度变化,5,4124,245,,,,47,65,,600,0,0,,,
2023-06-04 18:46:10,速度变化,5,4258,111,,,,49,65,,600,0,0,,,
2023-06-04 18:46:12,鸣笛开始,5,4282,87,,,,49,65,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:46:12,鸣笛结束,5,4291,78,,,,49,65,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:46:13,鸣笛开始,5,4295,74,,,,49,65,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:46:13,鸣笛结束,5,4296,73,,,,49,65,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:46:13,鸣笛开始,5,4297,72,,,,49,65,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:46:13,鸣笛结束,5,4299,70,,,,49,65,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:46:14,鸣笛开始,5,4318,51,,,,49,65,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:46:14,鸣笛结束,5,4319,50,,,,49,65,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:46:18,出站,5,4369,1391,绿灯,256,出站,50,65,,600,0,0,,,
2023-06-04 18:46:19,公里标突变,5,4126,1381,,,,50,65,,600,0,0,,,
2023-06-04 18:46:19,线路信息,5,4126,1381,,,,50,65,,600,0,0,,,工号线路号：332；公务线路状态：下行/主线/正向/普速
2023-06-04 18:46:26,速度变化,5,4231,1276,,,,52,65,,600,0,0,,,
2023-06-04 18:46:38,速度变化,5,4403,1104,,,,54,65,,600,0,0,,,
2023-06-04 18:46:55,鸣笛开始,5,4661,846,,,,55,65,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:46:56,鸣笛结束,5,4690,817,,,,55,65,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:46:57,制式电平变化,5,4693,814,,,,55,65,,600,0,0,,,绝缘节
2023-06-04 18:47:07,限速变化,5,4844,663,,,,55,85,,600,0,0,,,
2023-06-04 18:47:11,鸣笛开始,5,4906,601,,,,55,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:47:12,鸣笛结束,5,4926,581,,,,55,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:47:13,鸣笛开始,5,4933,574,,,,55,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:47:14,鸣笛结束,5,4956,551,,,,55,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:47:27,速度变化,5,5157,350,,,,57,85,,600,0,0,,,
2023-06-04 18:47:34,速度变化,5,5262,245,,,,59,85,,600,0,0,,,
2023-06-04 18:47:37,各通道速度,5,,,,,,60,85,,600,0,0,,,{'speeds': '59;59;59'}
2023-06-04 18:47:38,鸣笛开始,5,5328,179,,,,60,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:47:39,鸣笛结束,5,5350,157,,,,60,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:47:44,速度变化,5,5429,78,,,,62,85,,600,0,0,,,
2023-06-04 18:47:48,过信号机,5,5507,1361,绿灯,55,通过,63,85,,600,0,0,,,
2023-06-04 18:47:49,鸣笛开始,5,5527,1341,,,,63,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:47:49,制式电平变化,5,5532,1336,,,,63,85,,600,0,0,,,
2023-06-04 18:47:51,鸣笛结束,5,5554,1314,,,,64,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:47:52,过机校正,5,5590,1278,,,,64,85,,600,0,0,,,距离误差：-5，校正类型：码型校正；轮径值：1241.6；
2023-06-04 18:47:56,速度变化,5,5661,1207,,,,66,85,,600,0,0,,,
2023-06-04 18:47:58,鸣笛开始,5,5685,1183,,,,66,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:48:00,鸣笛结束,5,5721,1147,,,,66,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:48:03,速度变化,5,5786,1082,,,,68,85,,600,0,0,,,
2023-06-04 18:48:06,鸣笛开始,5,5845,1023,,,,68,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:48:08,鸣笛结束,5,5884,984,,,,69,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:48:10,各通道速度,5,,,,,,70,85,,600,0,0,,,{'speeds': '69;69;69'}
2023-06-04 18:48:17,鸣笛开始,5,6065,803,,,,71,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:48:19,鸣笛结束,5,6090,778,,,,72,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:48:28,临时限速起点,5,6280,588,,,,73,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 18:48:38,鸣笛开始,5,6488,380,,,,74,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:48:40,鸣笛结束,5,6524,344,,,,74,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:48:43,机车工况变化,5,6595,273,,,,75,85,零前牵,600,0,0,,,
2023-06-04 18:48:43,机车工况变化,5,6598,270,,,,75,85,零前,600,0,0,,,
2023-06-04 18:48:52,机车工况变化,5,6769,99,,,,75,85,非前,600,0,0,,,
2023-06-04 18:48:52,机车工况变化,5,6771,97,,,,75,85,非前制,600,0,0,,,
2023-06-04 18:48:56,过信号机,5,6868,1379,绿灯,69,通过,75,85,,600,0,0,,,
2023-06-04 18:48:58,制式电平变化,5,6894,1353,,,,75,85,,600,0,0,,,绝缘节
2023-06-04 18:48:59,均缸压力变化,5,6920,1327,,,,75,85,,590,0,0,580,0,
2023-06-04 18:49:00,管压变化,5,6939,1308,,,,74,85,,570,0,0,,,
2023-06-04 18:49:00,均缸压力变化,5,6941,1306,,,,74,85,,570,0,0,560,0,
2023-06-04 18:49:01,管压变化,5,6967,1280,,,,74,85,,550,0,0,,,
2023-06-04 18:49:01,均缸压力变化,5,6968,1279,,,,74,85,,550,0,0,540,0,
2023-06-04 18:49:01,过机校正,5,6964,1283,,,,74,85,,550,0,0,,,距离误差：7，校正类型：码型校正；轮径值：1241.6；
2023-06-04 18:49:04,管压变化,5,7021,1226,,,,74,85,,530,0,0,,,
2023-06-04 18:49:04,均缸压力变化,5,7023,1224,,,,74,85,,530,0,0,520,0,
2023-06-04 18:49:07,鸣笛开始,5,7071,1176,,,,73,85,,530,0,0,,,其他鸣笛开始[3]
2023-06-04 18:49:08,鸣笛结束,5,7103,1144,,,,73,85,,530,0,0,,,其他鸣笛结束[3]
2023-06-04 18:49:12,速度变化,5,7168,1079,,,,71,85,,530,0,0,,,
2023-06-04 18:49:15,速度变化,5,7244,1003,,,,69,85,,530,0,0,,,
2023-06-04 18:49:19,速度变化,5,7308,939,,,,67,85,,530,0,0,,,
2023-06-04 18:49:22,速度变化,5,7363,884,,,,65,85,,530,0,0,,,
2023-06-04 18:49:24,均缸压力变化,5,7403,844,,,,64,85,,530,0,0,540,0,
2023-06-04 18:49:25,均缸压力变化,5,7415,832,,,,64,85,,540,0,0,560,0,
2023-06-04 18:49:25,管压变化,5,7425,822,,,,63,85,,560,0,0,,,
2023-06-04 18:49:26,均缸压力变化,5,7432,815,,,,63,85,,560,0,0,580,0,
2023-06-04 18:49:28,速度变化,5,7470,777,,,,61,85,,570,0,0,,,
2023-06-04 18:49:28,均缸压力变化,5,7477,770,,,,61,85,,580,0,0,600,0,
2023-06-04 18:49:40,制式电平变化,5,7667,580,,,,60,85,,580,0,0,,,
2023-06-04 18:49:44,机车工况变化,5,7742,505,,,,60,85,零前制,590,0,0,,,
2023-06-04 18:49:44,机车工况变化,5,7743,504,,,,60,85,零前,590,0,0,,,
2023-06-04 18:49:55,机车工况变化,5,7922,325,,,,60,85,非前,590,0,0,,,
2023-06-04 18:49:55,机车工况变化,5,7923,324,,,,60,85,非前牵,590,0,0,,,
2023-06-04 18:50:05,速度变化,5,8094,153,,,,62,85,,590,0,0,,,
2023-06-04 18:50:10,速度变化,5,8177,70,,,,64,85,,590,0,0,,,
2023-06-04 18:50:14,过信号机,5,8247,1350,绿灯,83,通过,65,85,,590,0,0,,,
2023-06-04 18:50:15,制式电平变化,5,8267,1330,,,,66,85,,590,0,0,,,绝缘节
2023-06-04 18:50:18,过机校正,5,8334,1263,,,,67,85,,590,0,0,,,距离误差：-7，校正类型：码型校正；轮径值：1241.6；
2023-06-04 18:50:21,速度变化,5,8392,1205,,,,69,85,,590,0,0,,,
2023-06-04 18:50:27,速度变化,5,8499,1098,,,,71,85,,600,0,0,,,
2023-06-04 18:50:33,速度变化,5,8625,972,,,,73,85,,600,0,0,,,
2023-06-04 18:50:39,制式电平变化,5,8739,858,,,,74,85,,600,0,0,,,
2023-06-04 18:51:00,制式电平变化,5,9174,423,,,,75,85,,600,0,0,,,绝缘节
2023-06-04 18:51:20,过信号机,5,9597,1322,绿灯,95,通过,75,85,,600,0,0,,,
2023-06-04 18:51:22,制式电平变化,5,9631,1288,,,,75,85,,600,0,0,,,
2023-06-04 18:51:25,过机校正,5,9694,1225,,,,75,85,,600,0,0,,,距离误差：0，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 18:51:43,制式电平变化,5,10070,849,,,,75,85,,600,0,0,,,绝缘节
2023-06-04 18:52:04,制式电平变化,5,10509,410,,,,74,85,,600,0,0,,,
2023-06-04 18:52:24,过信号机,5,10919,1358,绿灯,109,通过,73,85,,600,0,0,,,
2023-06-04 18:52:26,制式电平变化,5,10954,1323,,,,73,85,,600,0,0,,,绝缘节
2023-06-04 18:52:29,过机校正,5,11014,1263,,,,73,85,,600,0,0,,,距离误差：0，校正类型：码型校正；轮径值：1241.6；
2023-06-04 18:52:55,制式电平变化,5,11559,718,,,,74,85,,600,0,0,,,
2023-06-04 18:53:19,速度变化,5,12045,232,,,,72,85,,600,0,0,,,
2023-06-04 18:53:26,鸣笛开始,5,12186,91,,,,72,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:53:28,鸣笛结束,5,12222,55,,,,72,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:53:31,过信号机,5,12277,1280,绿灯,123,通过,72,85,,600,0,0,,,
2023-06-04 18:53:33,制式电平变化,5,12312,1245,,,,72,85,,600,0,0,,,绝缘节
2023-06-04 18:53:34,鸣笛开始,5,12330,1227,,,,72,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:53:36,过机校正,5,12371,1186,,,,72,85,,600,0,0,,,距离误差：2，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 18:53:36,鸣笛结束,5,12378,1179,,,,72,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:53:45,鸣笛开始,5,12562,995,,,,72,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:53:47,鸣笛结束,5,12593,964,,,,72,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:54:04,制式电平变化,5,12930,627,,,,72,85,,600,0,0,,,
2023-06-04 18:54:17,鸣笛开始,5,13184,373,,,,73,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:54:19,鸣笛结束,5,13233,324,,,,73,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:54:20,鸣笛开始,5,13249,308,,,,73,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:54:22,临时限速结束,5,13287,270,,,,73,85,,600,0,0,,,{'命令号': 71324}
2023-06-04 18:54:22,鸣笛结束,5,13298,259,,,,73,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:54:35,过信号机,5,13557,1333,绿灯,135,预告,74,85,,600,0,0,,,
2023-06-04 18:54:36,制式电平变化,5,13591,1299,,,,74,85,,600,0,0,,,绝缘节
2023-06-04 18:54:39,过机校正,5,13653,1237,,,,74,85,,600,0,0,,,距离误差：0，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 18:54:54,公里标突变,5,14000,933,,,,74,85,,600,0,0,,,
2023-06-04 18:55:05,机车工况变化,5,14223,710,,,,74,85,零前牵,600,0,0,,,
2023-06-04 18:55:05,机车工况变化,5,14225,708,,,,74,85,零前,600,0,0,,,
2023-06-04 18:55:08,自动分相强断结束,5,14292,641,,,,73,85,,600,0,0,,,
2023-06-04 18:55:12,速度变化,5,14362,571,,,,71,85,,600,0,0,,,
2023-06-04 18:55:18,速度变化,5,14481,452,,,,69,85,,600,0,0,,,
2023-06-04 18:55:20,过分相,5,14520,413,,,,69,85,零前,600,0,0,,,
2023-06-04 18:55:25,速度变化,5,14617,316,,,,67,85,,600,0,0,,,
2023-06-04 18:55:31,速度变化,5,14723,210,,,,65,85,,600,0,0,,,
2023-06-04 18:55:34,自动分相强断开始,5,14769,164,,,,65,85,,600,0,0,,,
2023-06-04 18:55:37,速度变化,5,14837,96,,,,63,85,,600,0,0,,,
2023-06-04 18:55:42,鸣笛开始,5,14924,9,,,,62,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:55:43,进站,5,14933,1395,绿灯,14,进站,62,85,,600,0,0,,,
2023-06-04 18:55:43,鸣笛结束,5,14933,1395,,,,62,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:55:45,制式电平变化,5,14970,1358,,,,61,85,,600,0,0,,,
2023-06-04 18:55:49,机车工况变化,5,15027,1301,,,,60,85,非前,600,0,0,,,
2023-06-04 18:55:49,机车工况变化,5,15028,1300,,,,60,85,非前牵,600,0,0,,,
2023-06-04 18:56:10,速度变化,5,15384,944,,,,62,85,,600,0,0,,,
2023-06-04 18:56:17,速度变化,5,15503,825,,,,64,85,,600,0,0,,,
2023-06-04 18:56:23,速度变化,5,15618,710,,,,66,85,,600,0,0,,,
2023-06-04 18:56:27,过站中心,5,15683,645,,,,67,85,,600,0,0,,,
2023-06-04 18:56:29,鸣笛开始,5,15728,600,,,,67,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:56:29,鸣笛结束,5,15735,593,,,,68,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:56:35,速度变化,5,15845,483,,,,70,85,,600,0,0,,,
2023-06-04 18:56:42,速度变化,5,15971,357,,,,72,85,,600,0,0,,,
2023-06-04 18:56:48,速度变化,5,16108,220,,,,74,85,,600,0,0,,,
2023-06-04 18:56:56,鸣笛开始,5,16260,68,,,,75,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:56:58,鸣笛结束,5,16306,22,,,,75,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:56:59,出站,5,16328,1262,绿灯,14,出站,75,85,,600,0,0,,,
2023-06-04 18:57:16,鸣笛开始,5,16682,908,,,,74,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:57:18,鸣笛结束,5,16712,878,,,,73,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:57:50,机车工况变化,5,17377,213,,,,74,85,零前牵,600,0,0,,,
2023-06-04 18:57:50,机车工况变化,5,17380,210,,,,74,85,零前,600,0,0,,,
2023-06-04 18:57:55,鸣笛开始,5,17471,119,,,,73,85,,600,0,0,,,一端鸣笛开始
2023-06-04 18:57:56,鸣笛结束,5,17490,100,,,,73,85,,600,0,0,,,一端鸣笛结束
2023-06-04 18:57:57,鸣笛开始,5,17524,66,,,,73,85,,600,0,0,,,一端鸣笛开始
2023-06-04 18:57:58,鸣笛结束,5,17543,47,,,,72,85,,600,0,0,,,一端鸣笛结束
2023-06-04 18:58:01,过信号机,5,17590,1310,绿灯,175,通过,72,85,,600,0,0,,,
2023-06-04 18:58:02,制式电平变化,5,17626,1274,,,,71,85,,600,0,0,,,绝缘节
2023-06-04 18:58:05,过机校正,5,17681,1219,,,,70,85,,600,0,0,,,距离误差：4，校正类型：码型校正；轮径值：1241.6；
2023-06-04 18:58:06,鸣笛开始,5,17698,1202,,,,70,85,,600,0,0,,,一端鸣笛开始
2023-06-04 18:58:08,鸣笛结束,5,17735,1165,,,,69,85,,600,0,0,,,一端鸣笛结束
2023-06-04 18:58:11,鸣笛开始,5,17780,1120,,,,69,85,,600,0,0,,,一端鸣笛开始
2023-06-04 18:58:13,鸣笛结束,5,17817,1083,,,,68,85,,600,0,0,,,一端鸣笛结束
2023-06-04 18:58:16,鸣笛开始,5,17886,1014,,,,67,85,,600,0,0,,,一端鸣笛开始
2023-06-04 18:58:18,鸣笛结束,5,17923,977,,,,66,85,,600,0,0,,,一端鸣笛结束
2023-06-04 18:58:20,鸣笛开始,5,17947,953,,,,66,85,,600,0,0,,,一端鸣笛开始
2023-06-04 18:58:21,鸣笛结束,5,17972,928,,,,65,85,,600,0,0,,,一端鸣笛结束
2023-06-04 18:58:28,速度变化,5,18098,802,,,,63,85,,600,0,0,,,
2023-06-04 18:58:34,速度变化,5,18204,696,,,,61,85,,600,0,0,,,
2023-06-04 18:58:40,速度变化,5,18296,604,,,,59,85,,600,0,0,,,
2023-06-04 18:58:44,机车工况变化,5,18369,531,,,,58,85,非前,600,0,0,,,
2023-06-04 18:58:44,机车工况变化,5,18370,530,,,,58,85,非前牵,600,0,0,,,
2023-06-04 18:58:47,制式电平变化,5,18409,491,,,,58,85,,600,0,0,,,
2023-06-04 18:58:50,速度变化,5,18453,447,,,,56,85,,600,0,0,,,
2023-06-04 18:58:58,速度变化,5,18584,316,,,,54,85,,600,0,0,,,
2023-06-04 18:59:14,鸣笛开始,5,18819,81,,,,54,85,,600,0,0,,,其他鸣笛开始[3]
2023-06-04 18:59:15,鸣笛结束,5,18831,69,,,,54,85,,600,0,0,,,其他鸣笛结束[3]
2023-06-04 18:59:19,过信号机,5,18900,1113,绿灯,189,通过,54,85,,600,0,0,,,
2023-06-04 18:59:21,制式电平变化,5,18919,1094,,,,54,85,,600,0,0,,,绝缘节
2023-06-04 18:59:24,过机校正,5,18970,1043,,,,54,84,,600,0,0,,,距离误差：-4，校正类型：码型校正；轮径值：1241.6；
2023-06-04 18:59:27,限速变化,5,19013,1000,,,,54,81,,600,0,0,,,
2023-06-04 18:59:29,限速变化,5,19054,959,,,,55,79,,600,0,0,,,
2023-06-04 18:59:32,限速变化,5,19094,919,,,,55,77,,600,0,0,,,
2023-06-04 18:59:34,限速变化,5,19132,881,,,,55,75,,600,0,0,,,
2023-06-04 18:59:37,限速变化,5,19168,845,,,,56,73,,600,0,0,,,
2023-06-04 18:59:39,限速变化,5,19203,810,,,,56,71,,600,0,0,,,
2023-06-04 18:59:41,限速变化,5,19237,776,,,,56,69,,600,0,0,,,
2023-06-04 18:59:43,限速变化,5,19270,743,,,,56,67,,600,0,0,,,
2023-06-04 18:59:45,限速变化,5,19301,712,,,,56,65,,600,0,0,,,
2023-06-04 18:59:46,鸣笛开始,5,19319,694,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 18:59:47,鸣笛结束,5,19336,677,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 18:59:54,鸣笛开始,5,19441,572,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 18:59:55,鸣笛结束,5,19460,553,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:00:02,鸣笛开始,5,19562,451,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:00:04,鸣笛结束,5,19591,422,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:00:04,鸣笛开始,5,19597,416,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:00:05,鸣笛结束,5,19618,395,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:00:31,过信号机,5,20013,1297,绿灯,201,预告,56,65,,600,0,0,,,
2023-06-04 19:00:33,制式电平变化,5,20045,1265,,,,56,65,,600,0,0,,,
2023-06-04 19:00:36,过机校正,5,20087,1223,,,,57,65,,600,0,0,,,距离误差：17，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:01:07,制式电平变化,5,20570,740,,,,56,65,,600,0,0,,,绝缘节
2023-06-04 19:01:44,鸣笛开始,5,21138,172,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:01:45,鸣笛结束,5,21151,159,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:01:53,鸣笛开始,5,21271,39,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:01:54,鸣笛结束,5,21292,18,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:01:55,过站中心,5,21303,7,,,,56,65,,600,0,0,,,
2023-06-04 19:01:55,进出站,5,21310,1290,绿灯,15,进出站,56,65,,600,0,0,,,
2023-06-04 19:01:57,制式电平变化,5,21342,1258,,,,56,65,,600,0,0,,,
2023-06-04 19:02:03,鸣笛开始,5,21433,1167,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:02:04,鸣笛结束,5,21445,1155,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:02:07,鸣笛开始,5,21489,1111,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:02:08,鸣笛结束,5,21514,1086,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:02:35,鸣笛开始,5,21919,681,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:02:36,鸣笛结束,5,21941,659,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:02:49,鸣笛开始,5,22136,464,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:02:50,鸣笛结束,5,22157,443,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:02:57,鸣笛开始,5,22261,339,,,,55,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:02:58,鸣笛结束,5,22274,326,,,,55,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:03:14,鸣笛开始,5,22517,83,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:03:14,鸣笛结束,5,22520,80,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:03:14,鸣笛开始,5,22520,80,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:03:14,鸣笛结束,5,22522,78,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:03:19,过信号机,5,22600,1350,绿灯,227,通过,56,65,,600,0,0,,,
2023-06-04 19:03:20,制式电平变化,5,22611,1339,,,,56,65,,600,0,0,,,绝缘节
2023-06-04 19:03:23,过机校正,5,22673,1277,,,,56,65,,600,0,0,,,距离误差：-7，校正类型：码型校正；轮径值：1241.6；
2023-06-04 19:03:59,制式电平变化,5,23231,719,,,,56,65,,600,0,0,,,
2023-06-04 19:04:02,鸣笛开始,5,23276,674,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:04:03,鸣笛结束,5,23292,658,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:04:05,鸣笛开始,5,23326,624,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:04:06,鸣笛结束,5,23335,615,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:04:13,鸣笛开始,5,23449,501,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:04:15,鸣笛结束,5,23466,484,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:04:19,鸣笛开始,5,23539,411,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:04:20,鸣笛结束,5,23547,403,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:04:20,鸣笛开始,5,23548,402,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:04:20,鸣笛结束,5,23552,398,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:04:23,鸣笛开始,5,23600,350,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:04:24,防洪地段起点,5,23620,330,,,,56,65,,600,0,0,,,
2023-06-04 19:04:25,鸣笛结束,5,23621,329,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:04:40,鸣笛开始,5,23859,91,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:04:41,鸣笛结束,5,23874,76,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:04:46,过信号机,5,23950,1395,绿灯,239,通过,56,65,,600,0,0,,,
2023-06-04 19:04:47,制式电平变化,5,23976,1369,,,,56,65,,600,0,0,,,绝缘节
2023-06-04 19:04:51,过机校正,5,24023,1322,,,,56,65,,600,0,0,,,距离误差：4，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:05:07,鸣笛开始,5,24274,1071,,,,56,65,,600,0,0,,,一端鸣笛开始
2023-06-04 19:05:07,鸣笛结束,5,24276,1069,,,,56,65,,600,0,0,,,一端鸣笛结束
2023-06-04 19:05:42,制式电平变化,5,24815,530,,,,55,65,,600,0,0,,,
2023-06-04 19:06:17,过信号机,5,25345,1045,绿灯,253,通过,55,65,,600,0,0,,,
2023-06-04 19:06:18,制式电平变化,5,25371,1019,,,,55,65,,600,0,0,,,绝缘节
2023-06-04 19:06:22,过机校正,5,25418,972,,,,56,65,,600,0,0,,,距离误差：5，校正类型：通讯校正；轮径值：1241.6；
2023-06-04 19:06:29,防洪地段起点,5,25533,857,,,,56,65,,600,0,0,,,
